bowl	1840572
tlry	1731348
gbdc	1476765
wdfc	105132
ottr	1466593
utf	1275617
goos	1690511
pbf	1534504
apgt	1353538
ulcc	1670076
epay	1073349
kmt	55242
tph	1561680
yelp	1345016
maxr	1121142
sho	1295810
dwac	1849635
ngvt	1653477
apam	1517302
lob	1462120
acls	1113232
ozon	1822829
bsm	1621434
lpro	1806201
mtor	1113256
opk	944809
cstm	1563411
ftdr	1727263
btegf	1279495
mmyt	1495153
abcl	1703057
hlio	1024795
evcm	1853145
twst	1581280
thrm	903129
tbk	1539638
fvrr	1762301
aaww	1135185
tigo	912958
ftai	1590364
impjy	1437538
psmt	1041803
calm	16160
dnut	1857154
ssu	1869858
zip	1617553
rcus	1724521
unfi	1020859
fibk	860413
agti	1749704
pacb	1299130
hth	1265131
yumm	1073748
ailih	18654
clbk	1723596
plxs	785786
simo	1329394
qfin	1741530
psfe	1833835
cpk	19745
brc	746598
jks	1481513
atsg	894081
gogl	1029145
dsey	1831617
nvro	1444380
cent	887733
save	1498710
door	893691
eqx	1756607
rlj	1511337
pay	1841156
or	1627272
odp	800240
ttgt	1293282
sdgr	1490978
vnom	1602065
fcel	886128
ibrx	1326110
ntct	1078075
iosp	1054905
cd	1807192
frog	1800667
frme	712534
ktos	1069258
pgre	1605607
arcb	894405
vorb	1843388
cint	1868995
bdn	790816
mntv	1739936
cmtg	1666291
dh	1861795
nus	1021561
spce	1706946
vctr	1570827
avav	1368622
fbc	1033012
lfg	1823766
gcp	1644440
pipr	1230245
cvet	1752836
mpln	1793229
ahco	1725255
iova	1425205
roic	1407623
kai	886346
rxt	1810019
spxc	88205
iq	1722608
enic	1659939
itri	780571
prmw	884713
zgn	1877787
ster	1645070
kar	1395942
lkncy	1767582
ffbc	708955
laur	912766
wafd	936528
tr	98677
cdev	1658566
ctos	1709682
fbk	1649749
gms	1600438
scl	94049
lila	1712184
teo	932470
zeta	1851003
ostk	1130713
aat	1500217
arch	1037676
gtn	43196
orryy	1641431
nxrt	1620393
mtx	891014
wsbc	203596
crk	23194
kind	1846069
jeld	1674335
bbby	886158
ias	1842718
gsat	1366868
npo	1164863
pax	1825570
prk	805676
gdv	1260729
dac	1369241
cnne	1704720
pagp	1581990
cenx	949157
eurn	1604481
ue	1611547
bmez	1785971
tds	1051512
ai	1577526
ety	1340736
xhr	1616000
utg	1263994
vsto	1616318
zntl	1725160
acva	1637873
cvi	1376139
hlmn	1822492
erj	1355444
embk	1827980
riot	1167419
rdfn	1382821
bstz	1768666
smci	1375365
wfrd	1603923
rqi	1157842
ebs	1367644
sats	1415404
kymr	1815442
mvst	1760689
ccs	1576940
shls	1831651
nex	1688476
verx	1806837
dfh	1825088
cbz	944148
thnpy	1792045
res	742278
b	9984
bbu	1654795
envx	1828318
arvl	1835059
amr	1704715
drh	1298946
htlf	920112
play	1525769
csgs	1005757
med	910329
sbcf	730708
manu	1549107
valn	1836564
eqrx	1843762
sasr	824410
mgrc	752714
lmdx	1685428
pdm	1042776
bur	1714174
banr	946673
cmp	1227654
sbgi	912752
adv	1776661
wbx	1866501
fss	277509
om	1484612
wre	104894
epc	1096752
napa	1835256
vmeo	1837686
nzf	1137887
irwd	1446847
hbm	1322422
md	893949
wmk	105418
fcpt	1650132
nvee	1532961
qrtea	1355096
vbtx	1501570
utz	1739566
dada	1793862
ego	918608
slcjy	1523541
hpk	1792849
htgc	1280784
csiq	1375877
enr	1632790
mwa	1350593
neo	1077183
glng	1207179
ivt	1307748
mygn	899923
cmre	1503584
evt	1253327
gbt	1629137
bpiry	1437441
step	1796022
evri	1318568
sjw	766829
scgey	1449267
oi	812074
nog	1104485
himx	1342338
arqq	1859690
sage	1597553
gsbd	1572694
cake	887596
hope	1128361
lkfn	721994
delky	1361371
adx	2230
prgs	876167
rlgy	1398987
rnst	715072
idcc	1405495
uctt	1275014
tdcx	1803112
gcmg	1819796
sah	1043509
kn	1587523
blmn	1546417
itcb	1276671
wgo	107687
ddd	910638
praa	1185348
shmay	1555379
trmk	36146
nuv	812801
bcnay	1445168
ako-a	925261
vcyt	1384101
www	110471
ampl	1866692
cnk	1385280
negg	1474627
gogo	1537054
swi	1739942
hcc	1691303
akr	899629
crsr	1743759
gnw	1276520
olo	1431695
cdna	1217234
tell	61398
bke	885245
iba	1044896
jack	807882
mmi	1578732
fsly	1517413
ari	1467760
sbh	1368458
asz	1839191
onem	1404123
olk	1835539
edu	1372920
ne	1458891
nac	1074952
czoo	1859639
ptxky	1545057
pack	1712463
zuo	1423774
mttr	1819394
ese	866706
exai	1865408
tgh	1413159
cubi	1488813
egbn	1050441
rily	1464790
cyxt	1794905
efsc	1025835
ceqp	1136352
bbln	1866390
two	1465740
vlrs	1520504
mfa	1055160
ntb	1653242
cswi	1624794
isee	1410939
ths	1320695
bcat	1809541
flgt	1674930
stc	94344
lxu	60714
tse	1519061
vrtv	1599489
xmtr	1657573
ecpg	1084961
nvta	1501134
ping	1679826
itpof	880224
lgnd	886163
swim	1833197
pfs	1178970
arlp	1086600
crs	17843
anf	1018840
xpro	1575828
gab	794685
prm	1880319
mgpi	835011
bdj	1332283
rcii	933036
xper	1803696
kro	1257640
vrts	883237
foe	35214
dea	1622194
ctre	1590717
msex	66004
nmih	1547903
alhc	1832466
frg	1528930
cdlx	1666071
infn	1138639
fhtf	1764443
lpsn	1102993
oscr	1568651
vtkly	913744
clne	1368265
int	789460
nwbi	1471265
ssp	832428
imkta	50493
krys	1711279
hep	1283140
me	1804591
ccxi	1340652
mtrn	1104657
ptve	1527508
ypf	904851
dkl	1552797
alg	897077
rvt	804116
mfgp	1359711
skt	899715
fro	913290
bgs	1278027
bpmp	1708301
law	1625641
usa	799195
adpt	1478320
alex	1545654
btt	1528437
atgsy	1437541
prta	1559053
icfi	1362004
nabl	1834488
mag	1230992
rxdx	1718852
aagh	1098009
cmpr	1262976
prg	1808834
hmn	850141
cco	1334978
usac	1522727
esrt	1541401
taro	906338
amcx	1514991
mgni	1595974
tbbk	1295401
hni	48287
vzio	1835591
crto	1576427
arhs	1875444
myrg	700923
mir	1809987
baly	1747079
star	1095651
cash	907471
ns	1110805
pty	1190935
arry	1820721
avdx	1858257
ptra	1820630
gpre	1309402
vgr	59440
kahc	1843212
comm	1517228
cvii	1828248
jps	1176433
mdgl	1157601
wabc	311094
gden	1071255
nbtb	790359
pdi	1510599
adldy	1641427
hlly	1822928
xncr	1326732
supn	1356576
etv	1322436
tslx	1508655
udmy	1607939
gbx	923120
ssys	1517396
noah	1499543
bgcp	1094831
amph	1297184
clm	814083
mrtn	799167
lnn	836157
vcsa	1874944
nwn	1733998
modv	1220754
blnd	1855747
amk	1591587
vcel	887359
ctkb	1831915
crlbf	1832928
tal	1499620
iag	1203464
patk	76605
you	1856314
eat	703351
ecvt	1708035
frta	1678463
rock	912562
plmr	1761312
pi	1114995
lc	1409970
mcri	907242
agio	1439222
irbt	1159167
xpel	1767258
mntk	1826600
hees	1339605
evbg	1437352
mlnk	1834494
forty	1045986
arco	1508478
tgi	1021162
xene	1582313
mcg	1846510
gpor	874499
cyrx	1124524
pmt	1464423
asix	1673985
avns	1606498
extr	1078271
mei	65270
cldx	744218
pdo	1798618
air	1750
usna	896264
semr	1831840
bbio	1743881
morf	1679363
tuya	1829118
slvm	1856485
oii	73756
domo	1505952
ty	99614
sava	1069530
kfrc	930420
meg	1643615
tgsgy	1437731
dcbo	1829959
sbfm	1402328
cls	1030894
fbnc	811589
evtl	1867102
forg	1543916
gnl	1526113
wow	1701051
dm	1754820
exfy	1476840
tnc	97134
bamr	1837429
cffn	1490906
sand	1434614
vre	924901
cyh	1108109
rely	1782170
ffie	1805521
licy	1828811
lmnd	1691421
ccyc	1681769
mnro	876427
lev	1834974
uis	746838
bigc	1626450
lyel	1806952
ahl-pc	1267395
gdot	1386278
codi	1345126
payo	1845815
stra	1013934
inbt	1657803
tvtx	1438533
buse	314489
etg	1270523
osis	1039065
snex	913760
clov	1801170
auph	1600620
nstg	1401708
cohu	21535
pjt	1626115
tree	1434621
ande	821026
ecol	1783400
ladr	1577670
inta	1565687
fcf	712537
aosl	1387467
hska	1038133
ten	1024725
gva	861459
uuuu	1385849
prlb	1443669
pro	1392972
veco	103145
lrn	1157408
argo	1091748
slgc	1837412
sa	1231346
azul	1432364
ptnr	1096691
ffwm	1413837
mho	799292
kalu	811596
vvnt	1713952
schl	866729
rdwr	1094366
aac	1829432
tvty	704415
dsl	1566388
giii	821002
jbi	1839839
sybt	835324
plus	1022408
bhlb	1108134
oxm	75288
hyzn	1716583
vtscy	1880866
ltc	887905
ilpt	1717307
phr	1412408
snbr	827187
ttmi	1116942
crnc	1768267
bv	1734713
svc	945394
prim	1361538
clb	1000229
esta	1688757
gsm	1639877
prct	1588978
momo	1610601
bst	1616678
sldp	1844862
cosg	1706509
px	1841968
bif	102426
atge	730464
bhg	1671284
spns	885740
skyw	793733
avid	896841
gel	1022321
plya	1692412
cdxs	1200375
stem	1758766
shyf	743238
tptx	1595893
eb	1475115
csr	798359
rvmd	1628171
dlx	27996
esgc	1532981
road	1718227
gsg	1332174
nymt	1273685
trs	842633
fna	1531978
goev	1750153
pl	1836833
enta	1177648
camt	1109138
bxmx	1298699
snpo	1856430
atri	701288
pcvx	1649094
ryi	1481582
loma	1711375
dcom	846617
tgtx	1001316
cnxn	1050377
sncy	1743907
nxgn	708818
mlab	724004
ofg	1030469
cwh	1669779
pump	1680247
scs	1050825
ges	912463
til	1789769
vtex	1793663
silk	1397702
dk	1694426
aroc	1389050
amps	1828723
silv	1659520
wish	1822250
uvv	102037
reta	1358762
sfl	1289877
dvax	1029142
evv	1222922
amrs	1365916
ncbs	1174850
eras	1761918
nfj	1260563
schn	912603
pra	1127703
oflx	1317945
inva	1080014
enva	1529864
din	49754
imos	1123134
crncy	909531
apr	1735803
cnob	712771
hcsg	731012
sbsi	705432
ocsl	1414932
nmfc	1496099
dnn	1063259
cdmo	704562
hlth	1628945
agm	845877
eght	1023731
ero	1853860
elf	1600033
sana	1770121
dole	1857475
ldi	1831631
rpay	1720592
saft	1172052
imab	1778016
pgti	1354327
sxi	310354
ptgx	1377121
radi	1810739
nmz	1266585
vadp	1700849
hcat	1636422
cron	1656472
agro	1499505
nbhc	1475841
adus	1468328
ocfc	1004702
rgr	95029
vld	1825079
hyt	1222401
smrt	1837014
lzb	57131
allo	1737287
brkl	1049782
axsm	1579428
gff	50725
alx	3499
fpf	1567569
gty	1052752
kros	1664710
land	1495240
bbn	1493683
fubo	1484769
kc	1795589
tbla	1840502
bkd	1332349
itos	1808865
jwsm	1831359
drq	1042893
get	1867325
tcbk	356171
alkt	1529274
pct	1830033
talo	1724965
gdev	1848739
wrld	108385
brfh	1487197
cmco	1005229
usph	885978
fdp	1047340
sklz	1801661
myov	1679082
mbuu	1590976
gpro	1500435
apog	6845
cano	1800682
afya	1771007
rwt	930236
banc	1169770
rvnc	1479290
azz	8947
ssdt	1673504
cioxy	1483379
lpi	1528129
uec	1334933
ngd	800166
astl	1860805
gic	945114
srce	34782
kref	1631596
rgnx	1590877
bcyc	1761612
stba	719220
acel	1698991
fsm	1341335
cde	215466
fxlv	1788717
uan	1425292
fgen	921299
cbd	1038572
umh	752642
mtls	1091223
tgls	1534675
spnt	1576018
clbt	1854587
ccsi	1866633
mrus	1651311
amrn	897448
slca	1524741
aledy	1508668
pta	1793882
opi	1456772
sumo	1643269
chco	726854
sovo	1856608
rdnt	790526
fhai	1309251
pam	1469395
sfix	1576942
brsp	1717547
stsff	1585389
epac	6955
frey	1844224
flng	1772253
user	1557127
bfs	907254
rnp	1224450
nexa	1713930
amtb	1734342
sii	1512920
finv	1691445
edit	1650664
tmp	1005817
poly	914025
ngm	1426332
alec	1653087
kamn	54381
imcr	1671927
pfc	946647
eoss	1651958
htld	799233
rxrx	1601830
pubm	1422930
nbr	1163739
cts	26058
cccc	1662579
grbk	1373670
opad	1825024
bsig	1748824
taqr	1656053
bbai	1836981
nuvb	1811063
bchpy	1887388
dfin	1669811
wkme	1847584
imgn	855654
btz	1379384
hipo	1828105
acmr	1680062
big	768835
aiv	922864
mnrl	1745797
orla	1680056
zh	1835724
wetg	1784970
arko	1823794
ceix	1710366
nlst	1282631
eig	1379041
mcb	1476034
qqqx	1608741
rc	1527590
evop	1704596
adct	1771910
api	1802883
sgml	1848309
chef	1517175
dnow	1599617
clmt	1340122
gol	1291733
fhld	1386044
cxw	1070985
tclry	1080259
huya	1728190
nvts	1821769
brmk	1784797
cook	1857853
rpt	842183
vivo	794172
verv	1840574
pfbc	1492165
erii	1421517
pll	1728205
sptn	877422
etw	1322435
avya	1418100
accd	1481646
cstl	1447362
rfp	1393066
trmr	1849396
biogy	1572957
mytay	1047564
nhc	1047335
ggpi	1847127
ebix	814549
dsgn	1807120
ichr	1652535
atec	1350653
shen	354963
avah	1832332
kyn	1293613
cchwf	1776738
hsc	45876
prpb	1812667
par	708821
sapmy	1062750
imax	921582
vtol	1525221
kura	1422143
matw	63296
cet	18748
inn	1497645
tmci	1630627
stng	1483934
hera	1842912
tsc	1380846
cars	1683606
aten	1580808
tmst	1598428
btrs	1774155
eos	1308335
gsl	1430725
bfly	1804176
atex	1304492
sli	1537137
cpuh	1828608
kbsr	1482430
thry	1556739
nrk	1195739
hmst	1518715
plab	810136
astr	1814329
gmre	1533615
krp	1657788
aste	792987
obnk	1516912
sndl	1766600
bcsf	1655050
tbi	768899
rskd	1851112
crhc	1818212
ra	1655099
arce	1740594
blnk	1429764
azre	1633438
holi	1357450
qtrx	1503274
nktr	906709
hurn	1289848
agys	78749
forr	1023313
myte	1831907
chct	1631569
hrt	1859285
orgo	1661181
nfgc	1840616
gco	18498
pdfs	1120914
efc	1411342
by	1702750
apsg	1820872
aspn	1145986
dao	1781753
bma	1347426
hims	1773751
dbi	1319947
sdc	1775625
gof	1380936
hesm	1789832
orgn	1802457
onl	1873923
ewcz	1856236
mqy	890196
ttcf	1741231
krny	1617242
hzo	1057060
chy	1222719
kids	1425450
rckt	1281895
gam	40417
smp	93389
shcr	1816233
trssf	1778129
geni	1834489
bkuh	1440153
nrc	70487
amwd	794619
zumz	1318008
amwl	1393584
aod	1379400
igr	1268884
cndt	1677703
oec	1609804
faro	917491
brbr	1772016
nmm	1415921
axl	1062231
chrs	1512762
lmat	1158895
gldd	1372020
hwkn	46250
posh	1825480
acrs	1557746
mrc	1439095
bird	1653909
mgi	1273931
enfn	1868912
adtn	926282
lwlg	1325964
aeva	1789029
osw	1758488
hlit	851310
aus	1838207
bnr	1792267
rovr	1826018
avpt	1777921
sph	1005210
dht	1331284
scvl	895447
smwb	1842731
blfs	834365
bhil	1830210
scwx	1468666
swm	1000623
grc	42682
indi	1841925
cers	1020214
zuus	1687926
proc	1863362
ptlo	1871509
ha	1172222
jbss	880117
wlkp	1604665
ango	1275187
flws	1084869
avxl	1314052
yduqy	1519821
plym	1515816
peri	1338940
bcor	1068875
wash	737468
amsf	1018979
brog	1774983
nndm	1643303
wttr	1693256
mor	1340243
vrex	1681622
veon	1468091
awf	906013
hut	1731805
karo	1828102
xent	1271214
vnet	1508475
lung	1127537
inbx	1739614
merc	1333274
pebo	318300
bhe	863436
ahh	1569187
max	1818383
tup	1008654
rbcaa	921557
iesc	1048268
hqh	805267
idt	1005731
chi	1171471
strc	1826681
denn	852772
crnx	1658247
thq	1604522
pbi	78814
celu	1752828
twou	1459417
fnma	310522
clfd	796505
bcx	1506289
mgic	876779
mnkd	899460
sndx	1395937
ac	1642122
lilm	1855756
gsky	1712923
bmdpf	1002788
hfwa	1046025
modn	1118417
glp	1323468
trtx	1630472
csv	1016281
hlgn	1840292
splp	1452857
gevo	1392380
scsc	918965
cresy	1034957
abtx	1642081
clar	913277
bxc	1301787
gb	1799983
audc	1086434
revg	1687221
cii	1278895
ddl	1854545
caap	1717393
ceva	1173489
mtl	1302362
ipi	1421461
lbai	846901
cdre	1860543
drd	1023512
atai	1840904
slp	1023459
skil	1774675
for	1406587
qcrh	906465
seer	1726445
stgw	876883
seat	1856031
ntus	878526
twi	899751
dmlp	1172358
curv	1792781
hbnc	706129
evgo	1821159
ffc	1174164
tdw	98222
oxlc	1495222
jpc	1216583
ainv	1278752
yext	1614178
ccf	830524
ptsi	798287
htd	1260041
csii	1180145
ghrs	1855129
tgs	931427
dcgo	1822359
stok	1623526
ntst	1798100
arqt	1787306
kelya	55135
gprk	1464591
sgmo	1001233
myi	883412
atra	1604464
crf	33934
vhi	59255
ccrn	1141103
atlc	1464343
gnk	1326200
pmvp	1699382
pntm	1830392
apgb	1838337
exk	1277866
ubp	1029800
lgv	1832300
vivk	1450704
amrk	1591588
adth	1838672
imxi	1683695
insw	1679049
strl	874238
mbi	814585
desp	1703141
uvsp	102212
hfro	1710680
bvs	1665988
egle	1322439
eim	1176984
jmia	1756708
cion	1534254
avo	1802974
cutr	1162461
up	1819516
fax	790500
rna	1599901
gsbc	854560
tile	715787
nvgs	1581804
wina	908315
mbin	1629019
jrvr	1620459
uht	798783
can	1780652
kzr	1645666
pds	1013605
bto	925683
hsii	1066605
cfb	1458412
dly	1788399
sens	1616543
wnc	879526
absi	1672688
jqc	1227476
ske	1713748
alpc	1616736
mx	1325702
jout	788329
nptn	1227025
bry	1705873
arlo	1736946
achr	1824502
cal	14707
mov	72573
hone	1769617
pahc	1069899
good	1234006
prdo	1046568
tcpc	1370755
swbi	1092796
bgry	1824734
ctv	1835378
lidr	1818644
ndmo	1793129
sbr	710752
acco	712034
pbfx	1582568
sasdy	1451167
iren	1878848
utl	755001
wetf	880631
srne	850261
cpf	701347
trvg	1683825
fviv	1828183
plow	1287213
qure	1590560
cnta	1847903
prtc	1782999
prch	1784535
nx	1423221
lasr	1124796
cgbd	1544206
vrs	1421182
gdyn	1743725
ruth	1324272
nwli	1635984
repl	1737953
plce	1041859
dice	1645569
cmax	1813914
lgo	1400438
nssc	69633
paya	1819881
ayrwf	1847462
tbph	1583107
innv	1834376
cio	1593222
mkfg	1816613
wulf	1083301
tdup	1484778
hafc	1109242
alp-pq	3153
ingn	1294133
fwrg	1789940
cbtx	1473844
mhd	1034665
hhr	1721181
nesr	1698514
indt	1037390
vlta	1819584
phk	1219360
base	1845022
bw	1630805
alxo	1810182
cprx	1369568
iiin	764401
nfbk	1493225
kdny	1435049
airs	1870940
rocc	77159
vmo	884152
slrc	1418076
wiw	1267902
cifr	1819989
ctbi	350852
arr	1428205
clvly	1290877
smfr	1818331
knsa	1730430
pdt	855886
ruprf	1010000
hive	1720424
capl	1538849
eoi	1300391
ino	1055726
pml	1170299
tcx	909494
fmcb	1085913
eocw	1843862
nrds	1625278
avan	1819608
svfa	1828478
metc	1687187
cown	1466538
fmbh	700565
nn	1865631
flnc	1868941
hngr	722723
brg	1442626
dhc	1075415
fbms	947559
hiii	1823034
btwn	1815086
mmx	1773250
vvi	884219
hyln	1759631
agen	1098972
anab	1370053
parr	821483
tngx	1819133
pcok	1452936
cac	750686
aio	1778114
aan	1821393
sght	1531177
gwh	1819438
ufcs	101199
ww	105319
oprx	1448431
fnko	1704711
hci	1400810
cgnt	1824814
imvt	1764013
ntgr	1122904
nie	1383441
asle	1754170
mye	69488
dgii	854775
lmaca	1831992
dske	1642453
ipsc	1850119
vinp	1826286
band	1514416
vray	1597313
ffic	923139
rbac	1815184
sp	1059262
goac	1816176
geo	923796
acre	1529377
boe	1320375
bitf	1812477
vygg	1822877
real	1573221
sxc	1514705
fulc	1680581
hlx	866829
bwmx	1788257
hyfm	1695295
mirm	1759425
vist	1762506
brds	1861449
scoa	1828985
hcci	1403431
msda	1846996
slam	1838162
amswa	713425
lbc	1475348
lgac	1836337
mvis	65770
moln	1745114
bhk	1160864
pgc	1050743
ta	1378453
mcrb	1609809
crgy	1866175
swir	1111863
htbk	1053352
fpac	1829426
svm	1340677
bbar	913059
petq	1668673
aawh	1756390
niu	1744781
lgsxy	1447221
ivr	1437071
goss	1728117
tshmy	1503526
bvh	315858
body	1826889
acb	1683541
etd	896156
boxd	1828672
hibb	1017480
dawn	1845337
sibn	1459839
cmbm	1738177
sboey	1578955
qnst	1117297
coll	1267565
boom	34067
doma	1722438
janx	1817713
cldt	1476045
ccvi	1828250
titn	1409171
atrs	1016169
crai	1053706
gsev	1828096
wpcb	1836074
pfn	1296250
safly	1538028
blu	1259942
osbc	357173
tls	320121
trmd	1655891
fc	886206
blbd	1589526
imgo	1623715
iim	885601
valu	717720
este	10254
nwbo	1072379
gci	1579684
yala	1794350
rlmd	1553643
tigr	1756699
bbdc	1379785
qsi	1816431
rapt	1673772
vslax	853180
vnda	1347178
olp	712770
lnd	1499849
uslm	82020
kvsc	1846068
le	799288
rbot	1812173
nid	1557915
lqdt	1235468
ciso	1777319
nrix	1549595
ocgn	1372299
pear	1835567
egrx	827871
wkhs	1425287
mitk	807863
ontf	1110611
msbi	1466026
llnw	1391127
rada	761238
hbia	732417
irs	933267
cara	1346830
doug	1878897
vvr	1059386
hzon	1821788
hstm	1095565
rere	1838957
ree	1843588
plby	1803914
pcn	1160990
nkx	1195738
irmd	1325618
doyu	1762417
iea	1652362
ldp	1548717
sva	1084201
acet	1720580
newt	1587987
ofix	884624
hckt	1057379
wti	1288403
kop	1315257
lind	1512499
cvgw	1133470
fthy	1810523
agx	100591
sgh	1616533
cnsl	1304421
vxrt	72444
eh	1759783
np	1296435
bjri	1013488
trst	357301
npacy	1450276
glue	1826457
mgtx	1735438
bzfd	1828972
dtc	1870600
quot	1115128
wsr	1175535
veri	1615165
ob	1454938
eols	1570562
tmc	1798562
ccd	1602584
etj	1395325
th	1712189
ccb	1437958
ghld	1821160
vgm	880892
cfiv	1825249
meso	1345099
arct	1768224
huma	1818382
alcc	1849056
emd	1227862
amrx	1723128
hy	1173514
vkq	877463
oust	1816581
aura	1501796
pbt	319654
heps	1850235
tmdx	1756262
sohu	1734107
opra	1737450
nrgx	1756908
aka	1865107
dco	30305
mcbs	1747068
lca	1844642
fsp	1031316
fsnb	1840225
ble	1176194
albo	1322505
mit	1826058
blx	890541
fpi	1591670
atni	879585
untc	798949
ggn	1313510
srdx	924717
crmt	799850
pzn	1399249
acqr	1837393
ulh	1308208
tpb	1290677
rex	744187
zeal	1674988
dhil	909108
icvx	1786255
diax	1608742
mass	1555279
iqi	885125
dba	1383082
rick	935419
ddi	1799567
apph	1807707
tgb	878518
legh	1436208
trns	99302
bgy	1393299
gpmt	1703644
bit	1562818
abml	1576873
rmgc	1838108
ccap	1633336
fmnb	709337
dxpe	1020710
conn	1223389
dx	826675
catc	711772
ltch	1826000
mbwm	1042729
myd	879361
cepu	1717161
cir	1091883
thr	1489096
fbrt	1562528
snce	1819113
vln	1863006
orc	1518621
glt	41719
mtw	61986
pets	1040130
msc	1713334
ml	1807846
maxn	1796898
bark	1819574
vsec	102752
myps	1823878
nuvl	1861560
mxct	1287098
ghg	1724755
pnt	1811764
yorw	108985
phvs	1830487
gbl	1060349
bgb	1546429
dbd	28823
thff	714562
agcb	1830232
bfk	1137393
crbu	1619856
bbsi	902791
iiiv	1728688
poww	1015383
cbl	910612
edn	1395213
locl	1840780
notv	720154
phar	1828316
avd	5981
revh	1841389
ftci	1828161
hbt	775215
nbb	1478888
tspq	1838219
evc	1109116
gtpb	1842046
vaqc	1842386
hrtx	818033
vtnr	890447
jynt	1612630
rptx	1808158
bmrc	1403475
jfr	1276533
npk	80172
nxdt	1356115
rigl	1034842
mdxg	1376339
nxj	1087786
xpof	1802156
cpac	1221029
ewtx	1710072
srra	1290149
lpg	1596993
opy	791963
grpn	1490281
vtyx	1851194
cgem	1789972
soph	1840706
bdsi	1103021
adgi	1832038
endp	1593034
chs	897429
bme	1314966
cswc	17313
tpic	1455684
frph	844059
muc	1051004
ghy	1554697
ambc	874501
rmax	1581091
rsvr	1824403
gain	1321741
mgnx	1125345
dpg	1515671
groy	1834026
bfc	1746109
cass	708781
chuy	1524931
lxfr	1096056
awp	1390195
arow	717538
thw	1635977
crge	1277250
mcs	62234
rsi	1793659
sb	1434754
gte	1273441
sify	1094324
avir	1593899
hps	1215913
hvt	216085
onew	1772921
prpc	1821329
stkl	351834
amal	1823608
biox	1769484
rgp	1084765
rway	1653384
renn	1509223
vcv	895531
eqbk	1227500
ospn	1044777
tpvg	1580345
alvr	1754068
sd	1349436
afmd	1608390
grwg	1604868
hayn	858655
joan	1834585
tpc	77543
fhtx	1822462
mvf	835948
mmd	1518557
vitl	1579733
bzh	915840
rmbl	1596961
lx	1708259
ytpg	1840859
ifn	917100
fosl	883569
siga	1010086
vwe	1834045
avk	1219120
pv	1818787
rtlr	1748773
dcph	1654151
dgnu	1827076
fmcc	1026214
ellky	1437194
kpti	1503802
bfst	1624322
rkly	1852117
nlcp	1854964
chw	1396277
srg	1628063
ride	1759546
cyrn	1084577
anzu	1840877
leu	1065059
igms	1496323
amyt	1783010
fsbc	1275168
tbcp	1815753
cmps	1816590
upld	1505155
fcuv	1590418
lwel	1567098
mofg	1412665
rad	84129
spwh	1132105
hnst	1530979
traq	1841230
ulnv	1605810
motv	1827821
blde	1779128
pnnt	1383414
knop	1564180
eqd	1818221
ctaq	1823634
ruby	1709401
krus	1772177
inre	1528985
nqp	870780
mmat	1431959
mui	1232860
osur	1116463
pflt	1504619
fdmt	1650648
akro	1744659
sri	1043337
ecom	1169652
ocft	1780531
finm	1823855
fisi	862831
hhla	1824185
vera	1831828
blw	1233681
agac	1833909
joff	1824149
ohpa	1836129
naut	1808805
vaxx	1851657
mmu	886043
bzun	1625414
vldr	1745317
idex	837852
rbbn	1708055
mvbf	1277902
grph	1815776
clw	1441236
dfp	1559991
ibcp	39311
ephy	1827248
ysg	1819580
curo	1711291
sln	1479615
prpl	1643953
spfi	1163668
ctlp	896429
alrs	903419
prax	1689548
fcbc	859070
tyra	1863127
pdot	1841845
stk	1471420
jpi	1547994
tcva	1845580
vgii	1841761
coco	1482981
rmr	1644378
impx	1820191
rbb	1499422
cpsi	1169445
omic	1850906
gim	828803
mcft	1638290
pacx	1829797
stxb	1499453
htbi	1538263
bh	1726173
bui	1528988
asts	1780312
mbac	1839175
mua	901243
cool	1829953
fcax	1823733
wsbf	1569994
co	1467808
tlga	1827871
nyxh	1857190
calt	1795579
repx	1001614
nstb	1834518
nstc	1835817
hpi	1176199
nstd	1835814
aaqc	1838883
scwo	933972
fdus	1513363
ebf	33002
nrp	1171486
dbo	1383058
evn	1074540
bwb	1341317
toi	1799191
idya	1676725
eto	1281926
flic	740663
vsta	1792829
mod	67347
ke	1606757
ffntf	1783875
icpt	1270073
newp	1369085
xos	1819493
peo	216851
rmni	1635282
mnmd	1813814
pntg	1766400
brdg	1854401
dsu	1051003
sgsvf	1398832
myn	882150
invz	1835654
cstr	1676479
trin	1786108
slqt	1794783
prvb	1695357
ymab	1722964
ead	1210123
isd	1534880
etb	1308927
dnmr	1779020
gtx	1735707
lylt	1870997
wtba	1166928
anip	1023024
hmpt	1830197
fmtx	1538927
akya	1711933
igd	1285890
acam	1846125
dyn	1818794
tetc	1840920
gotu	1768259
amot	46129
hov	357294
vki	908993
mfl	1045126
ogi	1620737
itrn	1337117
btai	1720893
bli	1689657
tipt	1393726
trc	96869
ebtc	1018399
nnox	1795251
cyd	932695
naac	1830063
ecc	1604174
ufpt	914156
ezrg	1543066
clsk	827876
prds	1822711
clsn	749647
sol	1417892
inbk	1562463
fra	1259708
gut	1080720
tdf	919893
lhc	1824153
rmt	912147
ccbg	726601
ccne	736772
sbow	351817
rev	887921
iva	1756594
root	1788882
next	1612720
mca	888410
senea	88948
ll	1396033
gilt	897322
insg	1022652
fph	1574197
kron	1741830
fmao	792966
rm	1519401
imtx	1809196
sbnc	703904
leap	1818346
dmrc	1438231
fsd	1494530
tcda	1595585
leo	818972
knte	1797768
